contrast,energy,homogeneity,correlation,lbp_mean,lbp_std,label
15.83574823009073,0.07699230743357761,0.5417329701395448,0.9934255112267403,5.3389892578125,2.1206765194803356,CGA
15.83574823009073,0.07699230743357761,0.5417329701395448,0.9934255112267403,5.3389892578125,2.1206765194803356,CGA
13.516905205685797,0.08423938536936845,0.5561507643731927,0.9934897730166377,5.3746337890625,2.117439701923097,CGA
13.516905205685797,0.08423938536936845,0.5561507643731927,0.9934897730166377,5.3746337890625,2.117439701923097,CGA
15.01760621880667,0.08404856933802737,0.5636420820546817,0.9926529334903793,5.40167236328125,2.0992464319625044,CGA
15.01760621880667,0.08404856933802737,0.5636420820546817,0.9926529334903793,5.40167236328125,2.0992464319625044,CGA
14.81499574717947,0.08357618637740771,0.5579303782220798,0.9934928933060635,5.39642333984375,2.1120097897579395,CGA
7.570686317154007,0.05056973006921814,0.5492280703083501,0.9950201596725436,5.31982421875,2.215668539848854,CGA
14.81499574717947,0.08357618637740771,0.5579303782220798,0.9934928933060635,5.39642333984375,2.1120097897579395,CGA
15.737619471333137,0.09056768195774387,0.5583227387618147,0.9931122774451291,5.3896484375,2.1157669988898373,CGA
15.737619471333137,0.09056768195774387,0.5583227387618147,0.9931122774451291,5.3896484375,2.1157669988898373,CGA
13.14854575802938,0.08234790748336665,0.5383141721822832,0.9949017080362366,5.31243896484375,2.0976471563316164,CGA
13.14854575802938,0.08234790748336665,0.5383141721822832,0.9949017080362366,5.31243896484375,2.0976471563316164,CGA
11.74452715702337,0.08652856356448893,0.5436540773080647,0.9954699803742193,5.355712890625,2.134127131377301,CGA
11.74452715702337,0.08652856356448893,0.5436540773080647,0.9954699803742193,5.355712890625,2.134127131377301,CGA
13.254755361073602,0.08729474534492436,0.5520022357031188,0.9941490370584134,5.375,2.1158465541302847,CGA
13.254755361073602,0.08729474534492436,0.5520022357031188,0.9941490370584134,5.375,2.1158465541302847,CGA
13.625796071905032,0.08854357536310542,0.5611964071703719,0.9938761183642465,5.40118408203125,2.10532042364838,CGA
10.125211551204508,0.04911739371904785,0.5432925905038787,0.9936508003471243,5.30035400390625,2.21647878288824,CGA
13.625796071905032,0.08854357536310542,0.5611964071703719,0.9938761183642465,5.40118408203125,2.10532042364838,CGA
10.907333185760411,0.09280622931813322,0.5748468845293925,0.9941154461397201,5.42205810546875,2.120031936702695,CGA
10.907333185760411,0.09280622931813322,0.5748468845293925,0.9941154461397201,5.42205810546875,2.120031936702695,CGA
